User ID,subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,GenderinDevice,,,,,,,,,,,,,,,,User ID,subscription Type,Monthly Revenue,Join,Date,Country,Age,Gender,Device,
1419,Standard,15,22-09-22,3/7/2023,Canada,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,Standard,12,31-08-22,4/7/2023,United States,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,Standard,15,28-08-22,5/7/2023,United States,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,Standard,15,27-08-22,5/7/2023,Canada,49,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,Standard,12,17-08-22,3/7/2023,United Kingdom,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,Standard,14,9/8/2022,4/7/2023,Australia,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,Standard,13,24-07-22,5/7/2023,Germany,37,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,Standard,12,16-07-22,4/7/2023,France,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,Standard,10,15-07-22,3/7/2023,Brazil,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,Standard,12,12/7/2022,5/7/2023,Mexico,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,Standard,12,12/7/2022,6/7/2023,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,Standard,13,9/7/2022,5/7/2023,Italy,43,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,Standard,10,5/7/2022,2/7/2023,Spain,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,Standard,11,5/7/2022,5/7/2023,Spain,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,Standard,10,3/7/2022,5/7/2023,United States,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,Standard,13,1/7/2022,4/7/2023,Canada,51,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,Standard,12,30-06-22,3/7/2023,United States,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,Standard,14,27-06-22,4/7/2023,United States,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,Standard,13,28-06-22,4/7/2023,Canada,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,Standard,10,28-06-22,5/7/2023,United Kingdom,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,Standard,14,24-06-22,4/7/2023,Australia,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,Standard,11,24-06-22,5/7/2023,Germany,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,Standard,11,25-06-22,4/7/2023,France,51,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,Standard,10,26-06-22,6/7/2023,Brazil,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,Standard,13,27-06-22,5/7/2023,Mexico,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,Standard,13,29-06-22,7/7/2023,Spain,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,Standard,11,2/7/2022,3/7/2023,Italy,37,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,Standard,13,7/7/2022,5/7/2023,Spain,48,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,Standard,11,13-07-22,5/7/2023,Spain,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,Standard,14,18-07-22,7/7/2023,United States,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,Standard,14,24-07-22,4/7/2023,Canada,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,Standard,12,31-07-22,6/7/2023,United States,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,Standard,15,1/8/2022,5/7/2023,United States,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,Standard,10,8/8/2022,6/7/2023,Canada,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,Standard,14,13-08-22,4/7/2023,United Kingdom,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,Standard,11,14-08-22,6/7/2023,Australia,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,Standard,11,23-08-22,4/7/2023,Germany,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,Standard,14,27-08-22,6/7/2023,France,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,Standard,10,31-08-22,5/7/2023,Brazil,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,Standard,14,9/9/2022,6/7/2023,Mexico,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,Standard,10,10/9/2022,4/7/2023,Spain,45,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,Standard,14,12/9/2022,5/7/2023,Italy,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,Standard,11,17-09-22,5/7/2023,Spain,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,Standard,13,21-09-22,6/7/2023,Spain,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,Standard,11,2/10/2022,3/7/2023,United States,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,Standard,10,4/10/2022,5/7/2023,Canada,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,Standard,14,6/10/2022,4/7/2023,United States,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,Standard,13,7/10/2022,6/7/2023,United States,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,Standard,12,8/10/2022,4/7/2023,Canada,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,Standard,12,11/10/2022,5/7/2023,United Kingdom,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Standard,12,13-10-22,4/7/2023,Australia,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,Standard,10,15-10-22,6/7/2023,Germany,27,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,Standard,10,19-10-22,6/7/2023,France,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,Standard,14,21-10-22,6/7/2023,Brazil,28,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,Standard,14,23-10-22,5/7/2023,Mexico,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,Standard,12,26-10-22,5/7/2023,Spain,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,Standard,13,27-10-22,6/7/2023,Italy,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,Standard,10,31-10-22,7/7/2023,Spain,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,Standard,13,3/11/2022,5/7/2023,Spain,42,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,Standard,15,5/11/2022,6/7/2023,United States,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,Standard,12,6/11/2022,6/7/2023,Canada,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,Standard,13,3/11/2022,7/7/2023,United States,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,Standard,14,3/11/2022,4/7/2023,United States,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,Standard,13,4/11/2022,5/7/2023,Canada,45,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,Standard,14,2/11/2022,6/7/2023,United Kingdom,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,Standard,13,27-10-22,6/7/2023,Australia,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,Standard,15,27-10-22,4/7/2023,Germany,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,Standard,14,15-10-22,5/7/2023,France,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,Standard,13,3/10/2022,5/7/2023,Brazil,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,Standard,10,25-09-22,5/7/2023,Mexico,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,Standard,12,16-09-22,3/7/2023,Spain,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,Standard,12,14-09-22,4/7/2023,Italy,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,Standard,11,11/9/2022,5/7/2023,Spain,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Standard,15,9/9/2022,5/7/2023,Spain,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,Standard,13,12/8/2022,3/7/2023,United States,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,Standard,13,4/8/2022,6/7/2023,Canada,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,Standard,12,4/8/2022,6/7/2023,United States,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Standard,13,31-07-22,5/7/2023,United States,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,Standard,15,29-07-22,3/7/2023,Canada,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,Standard,15,14-07-22,5/7/2023,United Kingdom,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,Standard,12,13-07-22,6/7/2023,Australia,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Standard,14,11/7/2022,5/7/2023,Germany,38,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,Standard,12,12/7/2022,3/7/2023,France,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,Standard,14,11/7/2022,5/7/2023,Brazil,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,Standard,10,2/7/2022,5/7/2023,Mexico,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,Standard,11,30-06-22,6/7/2023,Spain,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,Standard,12,30-06-22,5/7/2023,Italy,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,Standard,10,29-06-22,5/7/2023,Spain,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Standard,15,30-06-22,4/7/2023,Spain,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,Standard,11,24-06-22,5/7/2023,United States,49,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,Standard,12,25-06-22,4/7/2023,Canada,50,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,Standard,11,25-06-22,7/7/2023,United States,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,Standard,13,26-06-22,4/7/2023,United States,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,Standard,10,27-06-22,6/7/2023,Canada,28,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,Standard,12,29-06-22,6/7/2023,United Kingdom,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,Standard,12,1/7/2022,7/7/2023,Australia,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,Standard,10,3/7/2022,4/7/2023,Germany,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,Standard,15,12/7/2022,7/7/2023,France,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,Standard,11,15-07-22,5/7/2023,Brazil,28,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,Standard,13,19-07-22,7/7/2023,Mexico,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,Standard,14,27-07-22,5/7/2023,Spain,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,Standard,11,29-07-22,6/7/2023,Italy,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Standard,11,6/8/2022,5/7/2023,Spain,49,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,Standard,10,13-08-22,6/7/2023,Spain,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Standard,13,14-08-22,5/7/2023,United States,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,Standard,11,20-08-22,7/7/2023,Canada,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,Standard,14,24-08-22,4/7/2023,United States,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,Standard,10,28-08-22,6/7/2023,United States,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,Standard,15,5/9/2022,5/7/2023,Canada,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,Standard,12,10/9/2022,7/7/2023,United Kingdom,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Standard,12,11/9/2022,4/7/2023,Australia,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,Standard,12,14-09-22,6/7/2023,Germany,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Standard,12,21-09-22,5/7/2023,France,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,Standard,13,26-09-22,7/7/2023,Brazil,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,Standard,10,30-09-22,3/7/2023,Mexico,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,Standard,14,2/10/2022,6/7/2023,Spain,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Standard,12,6/10/2022,5/7/2023,Italy,31,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Standard,15,7/10/2022,6/7/2023,Spain,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,Standard,15,9/10/2022,6/7/2023,Spain,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,Standard,10,11/10/2022,5/7/2023,United States,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Standard,14,12/10/2022,5/7/2023,Canada,34,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,Standard,12,16-10-22,6/7/2023,United States,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,Standard,15,17-10-22,7/7/2023,United States,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,Standard,11,21-10-22,7/7/2023,Canada,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,Standard,15,23-10-22,6/7/2023,United Kingdom,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,Standard,14,25-10-22,5/7/2023,Australia,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Standard,13,27-10-22,6/7/2023,Germany,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Standard,13,29-10-22,8/7/2023,France,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,Standard,13,1/11/2022,5/7/2023,Brazil,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Standard,13,4/11/2022,6/7/2023,Mexico,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Standard,10,4/11/2022,6/7/2023,Spain,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Standard,11,4/11/2022,7/7/2023,Italy,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,Standard,14,5/11/2022,4/7/2023,Spain,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Standard,12,2/11/2022,5/7/2023,Spain,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Standard,12,3/11/2022,6/7/2023,United States,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Standard,14,30-10-22,6/7/2023,Canada,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,Standard,13,31-10-22,4/7/2023,United States,43,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,Standard,10,14-10-22,5/7/2023,United States,29,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Standard,14,26-09-22,5/7/2023,Canada,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,Standard,15,17-09-22,6/7/2023,United Kingdom,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Standard,12,16-09-22,3/7/2023,Australia,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,Standard,12,12/9/2022,7/7/2023,Germany,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,Standard,14,12/9/2022,6/7/2023,France,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,Standard,12,29-08-22,5/7/2023,Brazil,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,Standard,15,25-08-22,3/7/2023,Mexico,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,Standard,11,15-08-22,6/7/2023,Spain,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Standard,10,11/8/2022,7/7/2023,Italy,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,Standard,12,10/8/2022,6/7/2023,Spain,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,Standard,13,26-07-22,4/7/2023,Spain,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,Standard,14,19-07-22,6/7/2023,United States,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Standard,10,17-07-22,6/7/2023,Canada,43,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Standard,13,17-07-22,6/7/2023,United States,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Standard,10,17-07-22,4/7/2023,United States,35,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Standard,13,11/7/2022,6/7/2023,Canada,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,Standard,15,7/7/2022,5/7/2023,United Kingdom,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,Standard,10,7/7/2022,6/7/2023,Australia,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,Standard,11,8/7/2022,5/7/2023,Germany,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,Standard,12,6/7/2022,8/7/2023,France,29,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,Standard,10,3/7/2022,4/7/2023,Brazil,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Standard,11,30-06-22,6/7/2023,Mexico,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,Standard,11,27-06-22,4/7/2023,Spain,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,Standard,15,26-06-22,8/7/2023,Italy,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,Standard,15,27-06-22,5/7/2023,Spain,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Standard,14,28-06-22,8/7/2023,Spain,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,Standard,12,30-06-22,6/7/2023,United States,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,Standard,11,2/7/2022,7/7/2023,Canada,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,Standard,10,5/7/2022,5/7/2023,United States,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,Standard,12,11/7/2022,7/7/2023,United States,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,Standard,12,18-07-22,6/7/2023,Canada,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,Standard,15,25-07-22,7/7/2023,United Kingdom,43,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,Standard,11,28-07-22,6/7/2023,Australia,27,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,Standard,13,5/8/2022,8/7/2023,Germany,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,Standard,14,9/8/2022,5/7/2023,France,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Standard,10,14-08-22,6/7/2023,Brazil,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,Standard,14,15-08-22,5/7/2023,Mexico,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Standard,15,16-08-22,7/7/2023,Spain,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,Standard,12,25-08-22,4/7/2023,Italy,51,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Standard,13,27-08-22,6/7/2023,Spain,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,Standard,13,6/9/2022,6/7/2023,Spain,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Standard,11,8/9/2022,7/7/2023,United States,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Standard,13,13-09-22,4/7/2023,Canada,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,Standard,11,15-09-22,6/7/2023,United States,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Standard,14,19-09-22,5/7/2023,United States,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,Standard,15,22-09-22,7/7/2023,Canada,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Standard,13,24-09-22,6/7/2023,United Kingdom,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,Standard,10,30-09-22,6/7/2023,Australia,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,Standard,11,3/10/2022,5/7/2023,Germany,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,Standard,15,8/10/2022,7/7/2023,France,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,Standard,15,9/10/2022,7/7/2023,Brazil,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,Standard,11,12/10/2022,8/7/2023,Mexico,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,Standard,14,15-10-22,6/7/2023,Spain,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,Standard,14,17-10-22,6/7/2023,Italy,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,Standard,15,19-10-22,7/7/2023,Spain,49,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
